census_id,kernel_spill_100,kernel_spill_300,kernel_spill_500,airbnb_listings,geometry,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros,other_owners,individual_owners,legal_entity_owners,hoa_owners,total_owners,pct_legal_entity,edu_level_1,edu_level_2,edu_level_3,edu_level_4,edu_level_5,edu_level_6,total_population,pct_edu_1,pct_edu_2,pct_edu_3,pct_edu_4,pct_edu_5,pct_edu_6,population,airbnb_per_1000,year,post
01015,9.25467330508272,59.51301969097593,126.31226542174292,1,"c(430075.926588333, 4581435.94444288)",2015,1,Ciutat Vella,1,el Raval,15,12091.97,2,861,268,2,1133,0.23654015887025595,132,581,478,380,375,45,1991,0.06629834254143646,0.29181315921647416,0.24008036162732296,0.19085886489201406,0.18834756403817177,0.022601707684580613,2303,0.43421623968736434,2015,0
01016,11.324648528749343,65.18474806122795,135.95265675010856,1,"c(430086.054949273, 4581705.64654333)",2015,1,Ciutat Vella,1,el Raval,16,11704.14,4,664,124,0,792,0.15656565656565657,105,568,415,363,406,37,1894,0.05543822597676874,0.29989440337909185,0.2191129883843717,0.19165786694825765,0.21436114044350582,0.019535374868004225,2173,0.46019328117809477,2015,0
01017,7.281767536349983,54.39636432399488,122.10930632111115,2,"c(430238.921811245, 430317.929084973, 4581515.42441138, 4581470.25277742)",2015,1,Ciutat Vella,1,el Raval,17,10667.89,3,670,149,0,822,0.18126520681265207,123,720,562,400,453,45,2303,0.05340859748154581,0.3126356925749023,0.24402952670429873,0.17368649587494572,0.19669995657837602,0.019539730785931395,2677,0.7471049682480388,2015,0
01018,12.984381807720906,67.57808846153824,141.3822271841672,2,"c(430317.17149976, 430340.697384304, 4581652.34705677, 4581490.01902669)",2015,1,Ciutat Vella,1,el Raval,18,11120.05,3,534,197,0,734,0.2683923705722071,89,422,329,239,254,27,1360,0.06544117647058824,0.31029411764705883,0.24191176470588235,0.17573529411764705,0.18676470588235294,0.019852941176470587,1562,1.2804097311139564,2015,0
01019,8.288424251128545,57.425785528389916,128.03895378093046,3,"c(430515.246349208, 430762.721401889, 430777.019254669, 4581379.53520621, 4581461.54815901, 4581382.58134444)",2015,1,Ciutat Vella,1,el Raval,19,10528.2,6,785,431,1,1223,0.35241210139002455,130,755,577,459,520,54,2495,0.052104208416833664,0.3026052104208417,0.2312625250501002,0.18396793587174348,0.20841683366733466,0.021643286573146292,2785,1.0771992818671454,2015,0
01020,12.897679404951475,68.94067800072256,144.85351918194362,3,"c(430302.651835554, 430487.322399719, 430574.988138258, 4581794.60342391, 4581519.69901776, 4581679.8500229)",2015,1,Ciutat Vella,1,el Raval,20,16559.72,4,974,257,0,1235,0.20809716599190284,79,281,279,459,783,13,1894,0.04171066525871172,0.14836325237592396,0.14730728616684266,0.24234424498416052,0.4134107708553326,0.006863780359028511,2069,1.4499758337361044,2015,0
01021,17.628533725941544,78.1864298537329,156.40485289066942,10,"c(430131.718631455, 430133.86188292, 430221.460663788, 430223.370281463, 430230.208875487, 430237.30398267, 430351.153642602, 430383.719189549, 430405.138107645, 430545.668839409, 4581845.10232246, 4581893.93431519, 4581873.10498108, 4581810.91049821, 4581826.38866726, 4581868.51126892, 4581881.84970916, 4581877.09559239, 4581843.58122368, 4581848.89448986)",2015,1,Ciutat Vella,1,el Raval,21,16652.15,5,1111,562,2,1680,0.3345238095238095,59,300,308,451,686,21,1825,0.03232876712328767,0.1643835616438356,0.16876712328767124,0.24712328767123287,0.37589041095890413,0.011506849315068493,1992,5.020080321285141,2015,0
01022,7.538878727021346,60.390256083702845,134.33590787761162,4,"c(430732.074644226, 430739.041828337, 430831.958128431, 430945.542010511, 4581667.24379762, 4581783.7571684, 4581881.68498285, 4581779.56563555)",2015,1,Ciutat Vella,2,el Barri Gòtic,22,20463.16,3,522,307,2,834,0.36810551558752996,23,118,139,297,488,7,1072,0.021455223880597014,0.11007462686567164,0.1296641791044776,0.27705223880597013,0.4552238805970149,0.0065298507462686565,1184,3.3783783783783785,2015,0
01023,13.479221176755336,68.83692999842941,141.85564025844297,3,"c(430785.722943848, 430958.231138398, 430976.836798687, 4582118.6173739, 4581970.41372846, 4581992.44215759)",2015,1,Ciutat Vella,2,el Barri Gòtic,23,18299.99,3,851,465,0,1319,0.3525398028809704,76,220,284,473,719,17,1789,0.042481833426495245,0.12297372833985466,0.1587479038569033,0.26439351593068755,0.4019005030743432,0.009502515371716043,1949,1.539250897896357,2015,0
01025,6.706960547344768,46.19597346906156,106.57667150977768,5,"c(431035.409634234, 431058.099792876, 431062.899591027, 431297.668425035, 431303.668673207, 4581733.18805881, 4581595.62997125, 4581546.39872178, 4581700.71902094, 4581716.20610124)",2015,1,Ciutat Vella,2,el Barri Gòtic,25,15235.62,6,654,196,2,858,0.22843822843822845,33,128,175,316,504,0,1156,0.028546712802768166,0.11072664359861592,0.1513840830449827,0.27335640138408307,0.4359861591695502,0,1282,3.9001560062402496,2015,0
01026,9.75362356889291,39.33900832647551,87.59266021993155,1,"c(431538.443288453, 4581429.75174866)",2015,1,Ciutat Vella,2,el Barri Gòtic,26,14337.03,9,657,256,2,924,0.27705627705627706,79,458,390,426,573,13,1939,0.0407426508509541,0.2362042289840124,0.20113460546673542,0.21970087674058794,0.295513151108819,0.006704486848891181,2124,0.4708097928436911,2015,0
01027,8.037199758829955,36.78274957632801,85.97504704590763,2,"c(431381.383528027, 431387.414954851, 4581299.22577303, 4581287.95370179)",2015,1,Ciutat Vella,2,el Barri Gòtic,27,14708.88,3,661,198,3,865,0.22890173410404624,73,235,257,338,565,17,1485,0.04915824915824916,0.15824915824915825,0.17306397306397306,0.22760942760942762,0.38047138047138046,0.011447811447811448,1623,1.2322858903265557,2015,0
01001,7.097422727303129,38.15877887445838,85.85903624509359,2,"c(431013.834013843, 431080.091955642, 4580696.38855561, 4580540.31871216)",2015,1,Ciutat Vella,1,el Raval,1,12659.06,3,536,442,0,981,0.4505606523955148,70,327,245,202,303,13,1160,0.0603448275862069,0.2818965517241379,0.21120689655172414,0.17413793103448275,0.26120689655172413,0.011206896551724138,1321,1.514004542013626,2015,0
01002,5.999036319469409,38.1866272174112,89.78351238669818,1,"c(430922.068370756, 4580983.71560862)",2015,1,Ciutat Vella,1,el Raval,2,10270.68,2,340,287,1,630,0.45555555555555555,121,392,297,227,271,37,1345,0.08996282527881042,0.29144981412639404,0.220817843866171,0.1687732342007435,0.20148698884758365,0.0275092936802974,1528,0.6544502617801047,2015,0
01003,6.426984917335937,44.52789272358366,93.306981950906,NA,list(),2015,1,Ciutat Vella,1,el Raval,3,9887.87,3,1061,353,3,1420,0.24859154929577465,221,939,569,439,434,70,2672,0.08270958083832336,0.35142215568862273,0.2129491017964072,0.16429640718562874,0.1624251497005988,0.02619760479041916,3340,NA,2015,0
01004,16.941519214761144,70.86602658596514,127.86499438619782,1,"c(430311.45646962, 4580884.08407226)",2015,1,Ciutat Vella,1,el Raval,4,12906.83,5,964,475,1,1445,0.328719723183391,146,650,493,444,607,42,2382,0.061293031066330814,0.27287993282955497,0.20696893366918556,0.18639798488664988,0.25482787573467675,0.017632241813602016,2785,0.3590664272890485,2015,0
01054,5.145845820859929,38.219336331382344,91.41041435278336,1,"c(431539.290129764, 4582050.39183134)",2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,14444.73,3,628,118,0,749,0.157543391188251,74,226,215,223,445,20,1203,0.06151288445552785,0.18786367414796343,0.17871986699916875,0.1853699085619285,0.36990856192851207,0.01662510390689942,1337,0.7479431563201197,2015,0
01055,7.296873057709179,47.51478547547027,106.39671590097456,3,"c(431603.694560008, 431778.934500056, 431786.532122277, 4582229.64943943, 4582370.11336585, 4582377.81380402)",2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,19159.19,1,801,88,0,890,0.09887640449438202,70,174,230,280,385,13,1152,0.06076388888888889,0.15104166666666666,0.1996527777777778,0.24305555555555555,0.3342013888888889,0.011284722222222222,1293,2.320185614849188,2015,0
02001,10.27980128821193,53.80354573782208,116.33640239317673,4,"c(431425.656936693, 431448.666110287, 431510.188891807, 431544.68420658, 4582677.66680188, 4582635.25819614, 4582686.85961063, 4582677.50692213)",2015,2,Eixample,5,el Fort Pienc,1,20371.52,3,572,89,0,664,0.13403614457831325,40,156,225,274,388,6,1089,0.03673094582185491,0.14325068870523416,0.2066115702479339,0.2516069788797062,0.3562901744719926,0.005509641873278237,1290,3.1007751937984493,2015,0
02002,8.801575650695371,45.79132912170364,104.95965312653993,2,"c(431505.355099095, 431536.105245468, 4582794.60293085, 4582951.97266289)",2015,2,Eixample,5,el Fort Pienc,2,18693.15,1,1177,144,2,1324,0.10876132930513595,78,410,392,456,606,13,1955,0.03989769820971867,0.20971867007672634,0.20051150895140665,0.23324808184143223,0.3099744245524297,0.006649616368286445,2202,0.9082652134423251,2015,0
02003,5.804694325246705,35.29623097564307,88.92082338690518,2,"c(431714.359356111, 431721.633210856, 4583059.09781267, 4583121.20517503)",2015,2,Eixample,5,el Fort Pienc,3,22603.76,4,841,74,0,919,0.08052230685527748,76,145,194,277,423,17,1132,0.06713780918727916,0.12809187279151943,0.17137809187279152,0.24469964664310953,0.3736749116607774,0.015017667844522967,1278,1.5649452269170578,2015,0
02004,6.658637826985816,37.760128842649436,93.02862042701184,2,"c(431560.131696244, 431589.005758602, 4583017.25240742, 4583064.72187966)",2015,2,Eixample,5,el Fort Pienc,4,17277.67,2,597,54,0,653,0.08269525267993874,33,183,276,372,445,17,1326,0.024886877828054297,0.13800904977375567,0.2081447963800905,0.28054298642533937,0.33559577677224733,0.01282051282051282,1492,1.3404825737265416,2015,0
02005,8.744732299284076,49.61158224034066,111.89719997194274,3,"c(431355.795977499, 431520.914331563, 431544.059294544, 4582981.43639451, 4583025.39508361, 4582997.41916661)",2015,2,Eixample,5,el Fort Pienc,5,23242.97,5,1828,344,3,2180,0.1577981651376147,57,214,309,523,709,24,1836,0.03104575163398693,0.11655773420479303,0.16830065359477125,0.2848583877995643,0.38616557734204793,0.013071895424836602,2108,1.4231499051233396,2015,0
02006,10.119640572150029,54.80631158471628,119.1567073629216,3,"c(431225.326344203, 431306.94909636, 431314.557354509, 4582800.58719011, 4582767.61438079, 4582776.42451531)",2015,2,Eixample,5,el Fort Pienc,6,23294.5,2,1064,117,0,1183,0.0989010989010989,30,159,247,378,570,5,1389,0.02159827213822894,0.11447084233261338,0.17782577393808496,0.27213822894168466,0.4103671706263499,0.003599712023038157,1612,1.8610421836228286,2015,0
02007,11.277369932023765,60.35937501152703,128.05441612715813,2,"c(431155.529352515, 431269.113762246, 4582934.15147777, 4583097.72817363)",2015,2,Eixample,5,el Fort Pienc,7,24729.47,5,813,212,0,1030,0.2058252427184466,21,127,173,277,492,7,1097,0.019143117593436645,0.11577028258887875,0.1577028258887876,0.25250683682771197,0.44849589790337285,0.006381039197812215,1225,1.6326530612244896,2015,0
02008,8.932654406142863,50.442537338042484,113.17575118512775,2,"c(431319.713908218, 431493.740811336, 4583143.88018347, 4583157.77600752)",2015,2,Eixample,5,el Fort Pienc,8,22077.36,1,987,134,0,1122,0.11942959001782531,33,173,292,477,633,20,1628,0.02027027027027027,0.10626535626535627,0.17936117936117937,0.292997542997543,0.38882063882063883,0.012285012285012284,1875,1.0666666666666667,2015,0
02009,5.624655400896538,40.600788839520455,97.58604593375284,1,"c(431575.344327348, 4583231.03841528)",2015,2,Eixample,5,el Fort Pienc,9,21718.11,2,1150,198,1,1351,0.14655810510732792,34,207,318,422,522,14,1517,0.02241265655899802,0.13645352669742913,0.20962425840474622,0.2781806196440343,0.34410019775873435,0.00922874093605801,1752,0.5707762557077626,2015,0
02010,4.02677260043346,34.50464307626392,86.94681004139471,NA,list(),2015,2,Eixample,5,el Fort Pienc,10,21170.59,1,774,44,1,820,0.05365853658536585,24,122,170,309,380,6,1011,0.02373887240356083,0.12067260138476756,0.1681503461918892,0.3056379821958457,0.3758654797230465,0.005934718100890208,1167,NA,2015,0
02011,3.3895596939743364,29.839308583272253,79.54235120402097,NA,list(),2015,2,Eixample,5,el Fort Pienc,11,22921.2,5,829,58,0,892,0.06502242152466367,39,138,179,292,295,6,949,0.0410958904109589,0.14541622760800843,0.1886195995785037,0.3076923076923077,0.3108535300316122,0.006322444678609062,1084,NA,2015,0
02012,3.2089758967371833,29.005769967497876,77.535405165123,2,"c(431966.29813393, 432020.097607605, 4583144.12844036, 4582942.97283385)",2015,2,Eixample,5,el Fort Pienc,12,18229,9,846,123,2,980,0.12551020408163266,65,195,326,374,398,18,1376,0.047238372093023256,0.14171511627906977,0.2369186046511628,0.27180232558139533,0.28924418604651164,0.01308139534883721,1558,1.2836970474967908,2015,0
02013,4.347464073086988,34.163484319908314,86.69077862061272,3,"c(431802.806826891, 431841.039800082, 431921.874928573, 4583484.61376798, 4583638.58344405, 4583344.70790443)",2015,2,Eixample,5,el Fort Pienc,13,18555.28,5,526,119,0,650,0.18307692307692308,28,138,186,282,320,17,971,0.028836251287332648,0.14212152420185376,0.19155509783728114,0.29042224510813597,0.329557157569516,0.017507723995880537,1127,2.6619343389529724,2015,0
02014,8.976616388238323,33.96010651553376,81.81639492774713,NA,list(),2015,2,Eixample,5,el Fort Pienc,14,17210.82,0,534,67,0,601,0.11148086522462562,30,159,213,316,411,20,1149,0.02610966057441253,0.13838120104438642,0.185378590078329,0.2750217580504787,0.3577023498694517,0.017406440382941687,1317,NA,2015,0
02015,3.7939690728725686,34.02725269142743,86.11904824117357,7,"c(431641.437090813, 431653.171140731, 4583659.33977608, 4583662.55987449)",2015,2,Eixample,5,el Fort Pienc,15,18477.95,1,634,86,0,721,0.11927877947295423,74,219,272,396,390,29,1380,0.0536231884057971,0.15869565217391304,0.19710144927536233,0.28695652173913044,0.2826086956521739,0.021014492753623187,1559,4.490057729313663,2015,0
02016,11.050897638684386,55.676734075159516,118.55964111277552,NA,list(),2015,2,Eixample,5,el Fort Pienc,16,22865.58,2,1479,271,2,1754,0.15450399087799316,55,183,280,425,637,18,1598,0.0344180225281602,0.11451814768460576,0.17521902377972465,0.26595744680851063,0.3986232790988736,0.011264080100125156,1811,NA,2015,0
02017,12.723558644818416,61.51446717805305,128.48445778125856,3,"c(431188.926851513, 431253.862666788, 431320.166600389, 4583369.39949601, 4583164.49008993, 4583191.61819108)",2015,2,Eixample,5,el Fort Pienc,17,22432.73,2,1373,225,0,1600,0.140625,52,183,272,523,627,22,1679,0.030970815961882073,0.10899344848123883,0.1620011911852293,0.31149493746277546,0.37343656938653963,0.013103037522334724,1926,1.557632398753894,2015,0
02018,14.794273386954377,66.26493438617179,134.2301564791018,3,"c(430946.421297259, 431035.760413826, 431039.081490857, 4583450.53816183, 4583350.87126079, 4583524.04448117)",2015,2,Eixample,5,el Fort Pienc,18,23121.34,4,1262,107,1,1374,0.07787481804949054,35,206,263,448,641,17,1610,0.021739130434782608,0.12795031055900621,0.16335403726708075,0.2782608695652174,0.3981366459627329,0.010559006211180125,1833,1.6366612111292962,2015,0
02019,12.905098976251024,62.306394548945796,127.76692237281253,4,"c(431087.374546691, 431248.95609549, 431256.644730475, 431326.483428544, 4583503.59958819, 4583352.17507506, 4583457.57932467, 4583416.94640631)",2015,2,Eixample,5,el Fort Pienc,19,20785.87,6,1040,187,0,1233,0.1516626115166261,57,205,361,457,584,24,1688,0.03376777251184834,0.12144549763033176,0.21386255924170616,0.2707345971563981,0.3459715639810427,0.014218009478672985,1939,2.0629190304280556,2015,0
02020,13.622399004365729,59.08308919931781,120.48002823528302,1,"c(431506.873875456, 4583574.0089671)",2015,2,Eixample,5,el Fort Pienc,20,19357.69,3,556,197,0,756,0.2605820105820106,45,155,238,348,440,18,1244,0.03617363344051447,0.12459807073954984,0.19131832797427653,0.2797427652733119,0.3536977491961415,0.014469453376205787,1393,0.7178750897343862,2015,0
02021,8.089815775892905,42.03648925838701,94.71645538533744,1,"c(431646.70646961, 4583774.75977433)",2015,2,Eixample,6,la Sagrada Família,21,20342.17,2,813,72,0,887,0.08117249154453213,96,218,308,299,367,12,1300,0.07384615384615385,0.1676923076923077,0.23692307692307693,0.23,0.2823076923076923,0.009230769230769232,1432,0.6983240223463687,2015,0
02022,4.926827349565319,33.42216748156278,80.31196291962605,NA,list(),2015,2,Eixample,6,la Sagrada Família,22,21301.64,3,847,48,0,898,0.053452115812917596,44,209,256,272,312,7,1100,0.04,0.19,0.23272727272727273,0.24727272727272728,0.28363636363636363,0.006363636363636364,1261,NA,2015,0
02023,3.534822584438309,31.965356720247257,78.2656913871263,NA,list(),2015,2,Eixample,6,la Sagrada Família,23,21438.32,5,896,73,0,974,0.07494866529774127,58,164,186,278,290,12,988,0.058704453441295545,0.1659919028340081,0.1882591093117409,0.2813765182186235,0.2935222672064777,0.012145748987854251,1094,NA,2015,0
02024,12.105138103507393,57.955397413850875,118.6955202435522,4,"c(431276.942052514, 431283.260544759, 431447.787678533, 431512.821563434, 4583658.34860907, 4583619.42860222, 4583805.50766491, 4583849.3037379)",2015,2,Eixample,6,la Sagrada Família,24,19583.12,0,585,59,0,644,0.09161490683229814,50,152,221,287,306,13,1029,0.04859086491739553,0.1477162293488824,0.21477162293488825,0.2789115646258503,0.29737609329446063,0.012633624878522837,1129,3.5429583702391496,2015,0
02025,6.5160436367565,42.000201730480235,92.68213921301542,NA,list(),2015,2,Eixample,6,la Sagrada Família,25,20573.21,5,840,96,0,941,0.10201912858660998,36,179,239,254,337,10,1055,0.034123222748815164,0.16966824644549763,0.22654028436018958,0.24075829383886255,0.3194312796208531,0.009478672985781991,1179,NA,2015,0
02026,9.533331607585659,55.261511980413246,110.93097400254031,2,"c(431342.782151007, 431363.226214765, 4583989.69992549, 4583941.76374535)",2015,2,Eixample,6,la Sagrada Família,26,21069.5,3,1523,122,0,1648,0.07402912621359223,70,260,385,489,665,18,1887,0.03709591944886063,0.13778484366719662,0.20402755696873343,0.2591414944356121,0.35241123476417596,0.009538950715421303,2157,0.9272137227630969,2015,0
02027,11.750145722952862,58.94695384524141,112.32165133104293,3,"c(431112.567782837, 431116.74285179, 431246.599082315, 4584068.762875, 4584094.99257626, 4584160.48663788)",2015,2,Eixample,6,la Sagrada Família,27,22621.92,1,1163,135,2,1301,0.1037663335895465,55,261,380,482,587,21,1786,0.030795072788353865,0.14613661814109744,0.2127659574468085,0.2698768197088466,0.32866741321388576,0.011758118701007838,2008,1.4940239043824701,2015,0
02028,9.196295604773185,48.53797652050222,99.54683099118036,1,"c(431416.70107976, 4584115.5721448)",2015,2,Eixample,6,la Sagrada Família,28,21152.74,6,1611,423,0,2040,0.2073529411764706,36,261,431,464,635,17,1844,0.019522776572668113,0.14154013015184383,0.23373101952277658,0.25162689804772237,0.34436008676789587,0.009219088937093275,2070,0.48309178743961356,2015,0
02029,4.148870869566235,34.9311609531409,81.91765935776998,1,"c(431504.286650401, 4584095.86815457)",2015,2,Eixample,6,la Sagrada Família,29,19084.68,1,612,161,0,774,0.20801033591731266,26,159,220,285,306,15,1011,0.025717111770524232,0.1572700296735905,0.2176063303659743,0.2818991097922849,0.3026706231454006,0.01483679525222552,1145,0.8733624454148472,2015,0
02030,4.181272920964093,30.32198371135115,73.39579837102626,NA,list(),2015,2,Eixample,6,la Sagrada Família,30,17475.64,5,744,83,3,835,0.09940119760479042,52,217,234,295,261,8,1067,0.04873477038425492,0.20337394564198688,0.21930646672914714,0.27647610121836924,0.24461105904404873,0.007497656982193065,1219,NA,2015,0
02031,4.863006229286805,33.17482501946301,76.50429014782146,1,"c(431572.777490172, 4584178.49206393)",2015,2,Eixample,6,la Sagrada Família,31,24324.17,1,523,184,0,708,0.2598870056497175,35,115,202,261,310,6,929,0.03767491926803014,0.12378902045209902,0.21743810548977396,0.28094725511302476,0.333692142088267,0.006458557588805167,1085,0.9216589861751152,2015,0
02032,6.64870890457014,43.93051421785825,90.89941171946408,2,"c(431415.970843041, 431443.206222229, 4584303.21766417, 4584266.3202231)",2015,2,Eixample,6,la Sagrada Família,32,21523.13,3,820,72,0,895,0.08044692737430167,81,189,222,282,279,5,1058,0.07655954631379962,0.1786389413988658,0.20982986767485823,0.2665406427221172,0.2637051039697543,0.004725897920604915,1185,1.6877637130801686,2015,0
02033,8.843239177708883,47.26887879191776,92.79018313018484,NA,list(),2015,2,Eixample,6,la Sagrada Família,33,20793.87,2,710,90,0,802,0.11221945137157108,51,142,197,271,372,14,1047,0.04871060171919771,0.1356255969436485,0.18815663801337154,0.2588347659980898,0.3553008595988539,0.013371537726838587,1183,NA,2015,0
02034,12.252057663583596,53.70140743717176,101.82690125615792,3,"c(431109.857410337, 431132.108003744, 431169.572746781, 4584285.02845963, 4584251.50811567, 4584235.60780799)",2015,2,Eixample,6,la Sagrada Família,34,18291.17,0,615,51,0,666,0.07657657657657657,46,180,230,301,307,6,1070,0.04299065420560748,0.16822429906542055,0.21495327102803738,0.28130841121495326,0.2869158878504673,0.005607476635514018,1171,2.561912894961571,2015,0
02035,21.469761690302196,63.62430362931036,114.16279778008973,1,"c(431091.54421563, 4584205.26194835)",2015,2,Eixample,6,la Sagrada Família,35,20891.82,4,766,88,0,858,0.10256410256410256,31,182,225,314,372,12,1136,0.027288732394366196,0.1602112676056338,0.19806338028169015,0.2764084507042254,0.3274647887323944,0.01056338028169014,1265,0.790513833992095,2015,0
02036,14.098000083979466,54.7733873000072,102.68191612725767,13,"c(430997.02036129, 430998.596817004, 431001.231300224, 431004.458240706, 431006.383867322, 431007.992068434, 431009.801269779, 431010.563055836, 4584198.39017371, 4584188.38254891, 4584201.68090928, 4584277.14980986, 4584216.06556363, 4584209.3885051, 4584223.80502168, 4584216.02574011)",2015,2,Eixample,6,la Sagrada Família,36,23610.2,1,681,49,0,731,0.06703146374829001,31,135,189,303,408,14,1080,0.028703703703703703,0.125,0.175,0.28055555555555556,0.37777777777777777,0.012962962962962963,1227,10.594947025264872,2015,0
02037,11.270036941191993,47.92240731026618,91.30347339153296,2,"c(431177.861498387, 431205.485281995, 4584492.00569153, 4584496.18429546)",2015,2,Eixample,6,la Sagrada Família,37,23223.22,8,885,73,1,967,0.07549120992761117,34,120,221,331,372,0,1078,0.03153988868274583,0.11131725417439703,0.20500927643784786,0.3070500927643785,0.3450834879406308,0,1215,1.6460905349794237,2015,0
02038,13.504094180246554,45.20653096575183,86.60147183618409,6,"c(431117.173873278, 431123.013851152, 431128.50389292, 431207.365507297, 431233.193395582, 431391.796160493, 4584614.71468035, 4584613.5488249, 4584663.45961125, 4584606.08502831, 4584509.2445128, 4584486.64423059)",2015,2,Eixample,6,la Sagrada Família,38,23511.95,1,1262,84,9,1356,0.061946902654867256,55,159,258,401,499,14,1386,0.03968253968253968,0.11471861471861472,0.18614718614718614,0.2893217893217893,0.36002886002886003,0.010101010101010102,1596,3.7593984962406015,2015,0
02039,17.488318083933027,54.13917283601812,97.70143786456809,4,"c(431036.54657661, 431054.67031651, 431091.941615135, 431129.638246734, 4584574.40160121, 4584458.7588828, 4584598.30047367, 4584519.11122133)",2015,2,Eixample,6,la Sagrada Família,39,19480.07,1,762,116,1,880,0.1318181818181818,43,226,282,438,521,16,1526,0.02817824377457405,0.14809960681520315,0.18479685452162517,0.2870249017038008,0.3414154652686763,0.010484927916120577,1726,2.317497103128621,2015,0
02040,15.248578822025019,44.428602211544586,83.76830802702231,2,"c(431053.664290332, 431059.792455521, 4584616.42955457, 4584689.13068794)",2015,2,Eixample,6,la Sagrada Família,40,18982.06,8,849,94,0,951,0.09884332281808622,65,234,295,366,494,17,1471,0.04418762746430999,0.15907545887151597,0.20054384772263767,0.24881033310673012,0.335825968728756,0.011556764106050306,1649,1.212856276531231,2015,0
02041,11.919634009256749,46.33061734904468,89.73470252519049,4,"c(430888.715137223, 430957.092987568, 430979.141673103, 430983.616953242, 4584499.20137958, 4584569.60748012, 4584690.41881819, 4584721.46426741)",2015,2,Eixample,6,la Sagrada Família,41,20893.91,8,997,113,0,1118,0.10107334525939177,60,210,308,345,486,9,1418,0.04231311706629055,0.14809590973201692,0.21720733427362482,0.24330042313117067,0.3427362482369535,0.006346967559943582,1582,2.5284450063211126,2015,0
02042,11.901913675205432,53.4249840009601,104.15494875544003,4,"c(430654.840653823, 430708.800884194, 430803.683363239, 430854.298674853, 4584342.66627633, 4584391.00240358, 4584435.61680175, 4584483.98595541)",2015,2,Eixample,6,la Sagrada Família,42,23631.86,3,1196,87,0,1286,0.06765163297045101,55,156,290,455,522,8,1486,0.0370121130551817,0.10497981157469717,0.19515477792732167,0.3061911170928668,0.351278600269179,0.005383580080753701,1661,2.408187838651415,2015,0
02043,9.991025623256231,52.61168164661474,107.7723670652702,1,"c(430618.932156777, 4584346.34117671)",2015,2,Eixample,6,la Sagrada Família,43,22394.65,1,1227,78,1,1307,0.05967865340474369,23,149,235,385,467,7,1266,0.018167456556082148,0.11769352290679305,0.18562401263823064,0.3041074249605055,0.3688783570300158,0.005529225908372828,1447,0.691085003455425,2015,0
02044,13.162556070216757,60.3650931224927,116.9584034968764,1,"c(430764.349025938, 4584168.41299374)",2015,2,Eixample,6,la Sagrada Família,44,18813.04,1,1250,43,0,1294,0.03323029366306028,46,189,261,285,344,8,1133,0.04060017652250662,0.16681376875551632,0.23036187113857018,0.25154457193292146,0.3036187113857017,0.00706090026478376,1274,0.7849293563579278,2015,0
02045,14.594598532627042,59.84513409339135,112.01652516312866,NA,list(),2015,2,Eixample,6,la Sagrada Família,45,22084.91,1,614,54,0,669,0.08071748878923767,11,173,213,286,352,11,1046,0.010516252390057362,0.16539196940726578,0.20363288718929254,0.2734225621414914,0.3365200764818356,0.010516252390057362,1181,NA,2015,0
02046,16.810798265021923,59.37438647387855,107.35239467944496,3,"c(430816.398606534, 430946.946177322, 430971.649529473, 4584366.65730606, 4584469.77818638, 4584342.96960821)",2015,2,Eixample,6,la Sagrada Família,46,19398.13,1,1046,61,0,1108,0.055054151624548735,65,262,337,416,558,12,1650,0.03939393939393939,0.15878787878787878,0.20424242424242425,0.25212121212121213,0.3381818181818182,0.007272727272727273,1880,1.595744680851064,2015,0
02047,24.943370862826324,70.4404731603932,122.59040631487697,2,"c(430959.630401196, 430980.589576472, 4584309.77553494, 4584316.23743313)",2015,2,Eixample,6,la Sagrada Família,47,20382.64,3,1147,88,0,1238,0.07108239095315025,74,239,331,433,561,19,1657,0.04465902232951117,0.14423657211828605,0.19975859987929995,0.2613156306578153,0.3385636692818346,0.011466505733252867,1878,1.0649627263045793,2015,0
02048,16.469949690719762,65.46352584998445,122.84303686428815,3,"c(430799.876480655, 430803.703276534, 430844.038602544, 4584124.77205536, 4584000.38307298, 4584109.91634756)",2015,2,Eixample,6,la Sagrada Família,48,20677.17,4,733,53,0,790,0.0670886075949367,42,188,213,275,354,8,1080,0.03888888888888889,0.17407407407407408,0.19722222222222222,0.25462962962962965,0.3277777777777778,0.007407407407407408,1224,2.450980392156863,2015,0
02049,24.765559212147075,76.6002016748433,135.45762454389143,14,"c(430830.31301683, 430831.677193829, 430867.206142231, 430878.104288373, 430881.067604664, 430913.519839908, 430927.918537975, 430946.932082007, 430958.158384802, 430969.193539514, 430995.771871739, 431016.044173648, 431022.202654826, 431115.385059867, 4583985.69506332, 4583953.48364756, 4583909.843072, 4583913.06989567, 4583960.78403008, 4583929.75040788, 4583964.7781056, 4583963.41318548, 4584067.74655467, 4583997.69314553, 4583979.67518506, 4584001.68778794, 4583858.40191332, 4583987.41855907)",2015,2,Eixample,6,la Sagrada Família,49,19319.04,4,1154,204,1,1363,0.1496698459280998,77,281,393,471,625,16,1863,0.041331186258722494,0.15083199141170156,0.2109500805152979,0.2528180354267311,0.33548040794417605,0.008588298443370907,2044,6.8493150684931505,2015,0
